time_ms,V_reference_mV,m_reference,h_reference,n_reference,V_fitted_mV,m_fitted,h_fitted,n_fitted
0.0000000,-59.979240,0.052932,0.596121,0.317677,-59.977188,0.052932,0.596121,0.317677
0.0066667,-59.958538,0.052936,0.596120,0.317677,-59.954464,0.052936,0.596120,0.317677
0.0133333,-59.937889,0.052943,0.596119,0.317678,-59.931824,0.052944,0.596119,0.317678
0.0200000,-59.917294,0.052954,0.596117,0.317679,-59.909267,0.052956,0.596117,0.317679
0.0266667,-59.896751,0.052968,0.596115,0.317681,-59.886791,0.052971,0.596115,0.317681
0.0333333,-59.876259,0.052985,0.596112,0.317683,-59.864395,0.052990,0.596111,0.317683
0.0400000,-59.855816,0.053005,0.596109,0.317685,-59.842075,0.053012,0.596108,0.317686
0.0466667,-59.835419,0.053029,0.596105,0.317688,-59.819828,0.053038,0.596103,0.317689
0.0533333,-59.815067,0.053055,0.596100,0.317691,-59.797657,0.053067,0.596098,0.317692
0.0600000,-59.794762,0.053084,0.596095,0.317694,-59.775555,0.053099,0.596093,0.317696
0.0666667,-59.774502,0.053116,0.596090,0.317698,-59.753525,0.053133,0.596087,0.317700
0.0733333,-59.754284,0.053151,0.596084,0.317702,-59.731564,0.053171,0.596080,0.317705
0.0800000,-59.734108,0.053188,0.596077,0.317707,-59.709667,0.053212,0.596073,0.317710
0.0866667,-59.713974,0.053227,0.596070,0.317712,-59.687836,0.053255,0.596065,0.317715
0.0933333,-59.693878,0.053270,0.596062,0.317717,-59.666069,0.053301,0.596056,0.317721
0.1000000,-59.673820,0.053314,0.596053,0.317723,-59.644367,0.053350,0.596047,0.317727
0.1066667,-59.653801,0.053361,0.596044,0.317729,-59.622726,0.053401,0.596037,0.317734
0.1133333,-59.633820,0.053410,0.596035,0.317735,-59.601143,0.053454,0.596027,0.317741
0.1200000,-59.613873,0.053461,0.596025,0.317742,-59.579620,0.053510,0.596016,0.317748
0.1266667,-59.593964,0.053515,0.596014,0.317749,-59.558155,0.053568,0.596004,0.317756
0.1333333,-59.574089,0.053570,0.596003,0.317757,-59.536747,0.053629,0.595992,0.317764
0.1400000,-59.554245,0.053628,0.595991,0.317765,-59.515392,0.053691,0.595980,0.317773
0.1466667,-59.534435,0.053687,0.595979,0.317773,-59.494091,0.053756,0.595966,0.317782
0.1533333,-59.514656,0.053748,0.595966,0.317782,-59.472843,0.053822,0.595952,0.317791
0.1600000,-59.494907,0.053811,0.595953,0.317791,-59.451649,0.053891,0.595938,0.317801
0.1666667,-59.475189,0.053876,0.595939,0.317800,-59.430504,0.053961,0.595923,0.317812
0.1733333,-59.455502,0.053943,0.595925,0.317810,-59.409409,0.054033,0.595907,0.317822
0.1800000,-59.435841,0.054011,0.595910,0.317820,-59.388363,0.054107,0.595891,0.317833
0.1866667,-59.416210,0.054081,0.595895,0.317831,-59.367363,0.054183,0.595874,0.317845
0.1933333,-59.396606,0.054152,0.595878,0.317842,-59.346413,0.054260,0.595857,0.317856
0.2000000,-59.377029,0.054225,0.595862,0.317853,-59.325508,0.054339,0.595839,0.317868
0.2066667,-59.357479,0.054300,0.595845,0.317864,-59.304646,0.054420,0.595820,0.317881
0.2133333,-59.337955,0.054376,0.595827,0.317876,-59.283829,0.054502,0.595801,0.317894
0.2200000,-59.318455,0.054453,0.595809,0.317889,-59.263054,0.054586,0.595782,0.317907
0.2266667,-59.298977,0.054532,0.595790,0.317901,-59.242321,0.054671,0.595761,0.317921
0.2333333,-59.279526,0.054612,0.595771,0.317914,-59.221630,0.054757,0.595741,0.317935
0.2400000,-59.260098,0.054693,0.595751,0.317928,-59.200981,0.054845,0.595719,0.317949
0.2466667,-59.240692,0.054776,0.595731,0.317941,-59.180374,0.054934,0.595697,0.317964
0.2533333,-59.221310,0.054860,0.595710,0.317955,-59.159805,0.055025,0.595675,0.317979
0.2600000,-59.201946,0.054945,0.595689,0.317970,-59.139275,0.055116,0.595652,0.317995
0.2666667,-59.182606,0.055031,0.595667,0.317984,-59.118782,0.055209,0.595628,0.318011
0.2733333,-59.163284,0.055119,0.595645,0.318000,-59.098328,0.055303,0.595604,0.318027
0.2800000,-59.143982,0.055207,0.595622,0.318015,-59.077908,0.055399,0.595579,0.318044
0.2866667,-59.124699,0.055297,0.595598,0.318031,-59.057526,0.055495,0.595554,0.318061
0.2933333,-59.105438,0.055388,0.595574,0.318047,-59.037178,0.055593,0.595528,0.318079
0.3000000,-59.086193,0.055479,0.595550,0.318064,-59.016865,0.055691,0.595501,0.318096
0.3066667,-59.066967,0.055572,0.595524,0.318081,-58.996586,0.055791,0.595474,0.318115
0.3133333,-59.047760,0.055666,0.595499,0.318098,-58.976337,0.055891,0.595447,0.318133
0.3200000,-59.028568,0.055761,0.595473,0.318115,-58.956123,0.055993,0.595419,0.318152
0.3266667,-59.009396,0.055856,0.595446,0.318133,-58.935940,0.056095,0.595390,0.318171
0.3333333,-58.990238,0.055953,0.595419,0.318152,-58.915791,0.056199,0.595361,0.318191
0.3400000,-58.971096,0.056050,0.595391,0.318170,-58.895672,0.056303,0.595331,0.318211
0.3466667,-58.951973,0.056148,0.595363,0.318189,-58.875584,0.056408,0.595301,0.318231
0.3533333,-58.932865,0.056247,0.595334,0.318209,-58.855526,0.056514,0.595270,0.318252
0.3600000,-58.913773,0.056347,0.595305,0.318228,-58.835495,0.056621,0.595238,0.318273
0.3666667,-58.894691,0.056448,0.595275,0.318248,-58.815495,0.056729,0.595206,0.318295
0.3733333,-58.875626,0.056549,0.595245,0.318269,-58.795521,0.056837,0.595174,0.318317
0.3800000,-58.856575,0.056652,0.595214,0.318289,-58.775574,0.056947,0.595141,0.318339
0.3866667,-58.837536,0.056755,0.595183,0.318311,-58.755653,0.057057,0.595107,0.318362
0.3933333,-58.818512,0.056858,0.595151,0.318332,-58.735760,0.057167,0.595073,0.318385
0.4000000,-58.799500,0.056963,0.595118,0.318354,-58.715893,0.057279,0.595038,0.318408
0.4066667,-58.780499,0.057068,0.595085,0.318376,-58.696053,0.057391,0.595003,0.318431
0.4133333,-58.761513,0.057174,0.595052,0.318398,-58.676239,0.057504,0.594967,0.318456
0.4200000,-58.742538,0.057281,0.595018,0.318421,-58.656448,0.057617,0.594931,0.318480
0.4266667,-58.723576,0.057388,0.594983,0.318444,-58.636684,0.057731,0.594894,0.318505
0.4333333,-58.704624,0.057496,0.594948,0.318468,-58.616943,0.057846,0.594856,0.318530
0.4400000,-58.685684,0.057604,0.594913,0.318491,-58.597225,0.057961,0.594818,0.318555
0.4466667,-58.666752,0.057713,0.594877,0.318516,-58.577530,0.058077,0.594780,0.318581
0.4533333,-58.647831,0.057823,0.594840,0.318540,-58.557858,0.058194,0.594740,0.318607
0.4600000,-58.628922,0.057933,0.594803,0.318565,-58.538208,0.058311,0.594701,0.318634
0.4666667,-58.610020,0.058044,0.594765,0.318590,-58.518578,0.058429,0.594661,0.318661
0.4733333,-58.591129,0.058155,0.594727,0.318616,-58.498970,0.058547,0.594620,0.318688
0.4800000,-58.572247,0.058267,0.594689,0.318641,-58.479382,0.058666,0.594579,0.318715
0.4866667,-58.553371,0.058380,0.594649,0.318668,-58.459816,0.058785,0.594537,0.318743
0.4933333,-58.534508,0.058493,0.594610,0.318694,-58.440269,0.058905,0.594494,0.318772
0.5000000,-58.515652,0.058607,0.594569,0.318721,-58.420742,0.059025,0.594451,0.318800
0.5066667,-58.496803,0.058721,0.594529,0.318748,-58.401234,0.059146,0.594408,0.318829
0.5133333,-58.477962,0.058835,0.594487,0.318776,-58.381744,0.059268,0.594364,0.318858
0.5200000,-58.459129,0.058951,0.594446,0.318804,-58.362274,0.059389,0.594319,0.318888
0.5266667,-58.440304,0.059066,0.594403,0.318832,-58.342823,0.059512,0.594274,0.318918
0.5333333,-58.421486,0.059182,0.594360,0.318860,-58.323391,0.059634,0.594229,0.318949
0.5400000,-58.402676,0.059299,0.594317,0.318889,-58.303974,0.059758,0.594183,0.318979
0.5466667,-58.383869,0.059416,0.594273,0.318919,-58.284576,0.059881,0.594136,0.319010
0.5533333,-58.365070,0.059534,0.594229,0.318948,-58.265194,0.060005,0.594089,0.319042
0.5600000,-58.346275,0.059652,0.594184,0.318978,-58.245827,0.060130,0.594041,0.319073
0.5666667,-58.327488,0.059770,0.594138,0.319008,-58.226479,0.060255,0.593993,0.319106
0.5733333,-58.308704,0.059889,0.594092,0.319039,-58.207146,0.060380,0.593944,0.319138
0.5800000,-58.289928,0.060008,0.594046,0.319070,-58.187828,0.060506,0.593895,0.319171
0.5866667,-58.271156,0.060128,0.593999,0.319101,-58.168526,0.060632,0.593845,0.319204
0.5933333,-58.252388,0.060248,0.593952,0.319132,-58.149235,0.060758,0.593794,0.319237
0.6000000,-58.233627,0.060369,0.593904,0.319164,-58.129959,0.060885,0.593743,0.319271
0.6066667,-58.214870,0.060490,0.593855,0.319197,-58.110699,0.061012,0.593692,0.319305
0.6133333,-58.196117,0.060611,0.593806,0.319229,-58.091454,0.061140,0.593640,0.319340
0.6200000,-58.177368,0.060733,0.593756,0.319262,-58.072220,0.061268,0.593587,0.319375
0.6266667,-58.158623,0.060855,0.593706,0.319295,-58.052998,0.061396,0.593534,0.319410
0.6333333,-58.139881,0.060978,0.593656,0.319329,-58.033791,0.061525,0.593481,0.319445
0.6400000,-58.121140,0.061101,0.593605,0.319363,-58.014595,0.061654,0.593426,0.319481
0.6466667,-58.102402,0.061224,0.593553,0.319397,-57.995411,0.061783,0.593372,0.319517
0.6533333,-58.083668,0.061348,0.593501,0.319431,-57.976238,0.061913,0.593317,0.319554
0.6600000,-58.064938,0.061472,0.593448,0.319466,-57.957077,0.062043,0.593261,0.319591
0.6666667,-58.046207,0.061597,0.593395,0.319502,-57.937927,0.062174,0.593205,0.319628
0.6733333,-58.027481,0.061721,0.593341,0.319537,-57.918789,0.062304,0.593148,0.319666
0.6800000,-58.008755,0.061847,0.593287,0.319573,-57.899662,0.062435,0.593090,0.319704
0.6866667,-57.990032,0.061972,0.593232,0.319609,-57.880543,0.062567,0.593033,0.319742
0.6933333,-57.971310,0.062098,0.593177,0.319646,-57.861435,0.062699,0.592974,0.319780
0.7000000,-57.952587,0.062224,0.593121,0.319683,-57.842339,0.062831,0.592915,0.319819
0.7066667,-57.933868,0.062351,0.593065,0.319720,-57.823250,0.062963,0.592856,0.319858
0.7133333,-57.915150,0.062478,0.593008,0.319757,-57.804169,0.063096,0.592796,0.319898
0.7200000,-57.896431,0.062605,0.592951,0.319795,-57.785099,0.063229,0.592735,0.319938
0.7266667,-57.877712,0.062733,0.592893,0.319833,-57.766037,0.063362,0.592674,0.319978
0.7333333,-57.858994,0.062861,0.592835,0.319872,-57.746983,0.063495,0.592613,0.320019
0.7400000,-57.840275,0.062990,0.592776,0.319911,-57.727936,0.063629,0.592551,0.320060
0.7466667,-57.821556,0.063118,0.592716,0.319950,-57.708897,0.063763,0.592488,0.320101
0.7533333,-57.802837,0.063247,0.592657,0.319989,-57.689865,0.063898,0.592425,0.320142
0.7600000,-57.784119,0.063377,0.592596,0.320029,-57.670841,0.064033,0.592361,0.320184
0.7666667,-57.765396,0.063506,0.592535,0.320069,-57.651821,0.064168,0.592297,0.320227
0.7733333,-57.746674,0.063636,0.592474,0.320110,-57.632809,0.064303,0.592233,0.320269
0.7800000,-57.727951,0.063767,0.592412,0.320151,-57.613804,0.064439,0.592167,0.320312
0.7866667,-57.709225,0.063897,0.592349,0.320192,-57.594803,0.064574,0.592102,0.320355
0.7933333,-57.690498,0.064028,0.592286,0.320233,-57.575809,0.064711,0.592035,0.320399
0.8000000,-57.671768,0.064160,0.592223,0.320275,-57.556820,0.064847,0.591968,0.320443
0.8066667,-57.653034,0.064291,0.592159,0.320317,-57.537834,0.064984,0.591901,0.320487
0.8133333,-57.634300,0.064423,0.592094,0.320359,-57.518852,0.065121,0.591833,0.320531
0.8200000,-57.615562,0.064556,0.592029,0.320402,-57.499874,0.065258,0.591765,0.320576
0.8266667,-57.596821,0.064688,0.591963,0.320445,-57.480904,0.065396,0.591696,0.320622
0.8333333,-57.578075,0.064821,0.591897,0.320489,-57.461933,0.065534,0.591626,0.320667
0.8400000,-57.559330,0.064954,0.591831,0.320532,-57.442966,0.065672,0.591556,0.320713
0.8466667,-57.540581,0.065088,0.591763,0.320576,-57.424004,0.065810,0.591486,0.320759
0.8533333,-57.521828,0.065222,0.591696,0.320621,-57.405045,0.065949,0.591415,0.320806
0.8600000,-57.503067,0.065356,0.591628,0.320665,-57.386089,0.066088,0.591343,0.320853
0.8666667,-57.484303,0.065491,0.591559,0.320711,-57.367134,0.066227,0.591271,0.320900
0.8733333,-57.465534,0.065625,0.591490,0.320756,-57.348183,0.066366,0.591199,0.320947
0.8800000,-57.446762,0.065760,0.591420,0.320802,-57.329231,0.066506,0.591125,0.320995
0.8866667,-57.427986,0.065896,0.591350,0.320848,-57.310280,0.066646,0.591052,0.321043
0.8933333,-57.409203,0.066032,0.591279,0.320894,-57.291332,0.066786,0.590978,0.321092
0.9000000,-57.390415,0.066168,0.591208,0.320941,-57.272385,0.066927,0.590903,0.321140
0.9066667,-57.371620,0.066304,0.591136,0.320987,-57.253437,0.067068,0.590828,0.321190
0.9133333,-57.352821,0.066441,0.591063,0.321035,-57.234489,0.067209,0.590752,0.321239
0.9200000,-57.334015,0.066578,0.590990,0.321082,-57.215542,0.067350,0.590676,0.321289
0.9266667,-57.315205,0.066715,0.590917,0.321130,-57.196594,0.067492,0.590599,0.321339
0.9333333,-57.296387,0.066853,0.590843,0.321179,-57.177647,0.067634,0.590521,0.321389
0.9400000,-57.277561,0.066991,0.590769,0.321227,-57.158695,0.067776,0.590443,0.321440
0.9466667,-57.258728,0.067129,0.590694,0.321276,-57.139744,0.067919,0.590365,0.321491
0.9533333,-57.239887,0.067267,0.590618,0.321325,-57.120792,0.068061,0.590286,0.321543
0.9600000,-57.221039,0.067406,0.590542,0.321375,-57.101837,0.068204,0.590207,0.321594
0.9666667,-57.202183,0.067545,0.590466,0.321425,-57.082878,0.068348,0.590127,0.321647
0.9733333,-57.183319,0.067685,0.590389,0.321475,-57.063919,0.068491,0.590046,0.321699
0.9800000,-57.164448,0.067825,0.590311,0.321526,-57.044956,0.068635,0.589965,0.321752
0.9866667,-57.145569,0.067965,0.590233,0.321576,-57.025990,0.068779,0.589884,0.321805
0.9933333,-57.126678,0.068105,0.590154,0.321628,-57.007019,0.068923,0.589801,0.321858
1.0000000,-57.107780,0.068246,0.590075,0.321679,-56.988045,0.069068,0.589719,0.321912
1.0066667,-57.088875,0.068387,0.589995,0.321731,-56.969067,0.069213,0.589636,0.321966
1.0133333,-57.069958,0.068529,0.589915,0.321783,-56.950085,0.069358,0.589552,0.322020
1.0200000,-57.051033,0.068670,0.589834,0.321836,-56.931099,0.069504,0.589468,0.322075
1.0266667,-57.032097,0.068812,0.589753,0.321888,-56.912106,0.069649,0.589383,0.322130
1.0333333,-57.013149,0.068955,0.589671,0.321942,-56.893108,0.069796,0.589298,0.322185
1.0400000,-56.994194,0.069097,0.589589,0.321995,-56.874104,0.069942,0.589212,0.322241
1.0466667,-56.975227,0.069240,0.589506,0.322049,-56.855095,0.070088,0.589126,0.322297
1.0533333,-56.956249,0.069384,0.589423,0.322103,-56.836079,0.070235,0.589039,0.322353
1.0600000,-56.937260,0.069527,0.589339,0.322157,-56.817055,0.070383,0.588951,0.322409
1.0666667,-56.918259,0.069671,0.589254,0.322212,-56.798027,0.070530,0.588863,0.322466
1.0733333,-56.899246,0.069815,0.589169,0.322267,-56.778992,0.070678,0.588775,0.322524
1.0800000,-56.880222,0.069960,0.589084,0.322323,-56.759949,0.070826,0.588686,0.322581
1.0866667,-56.861183,0.070105,0.588998,0.322378,-56.740894,0.070974,0.588597,0.322639
1.0933333,-56.842133,0.070250,0.588911,0.322434,-56.721832,0.071123,0.588506,0.322697
1.1000000,-56.823071,0.070396,0.588824,0.322491,-56.702763,0.071272,0.588416,0.322756
1.1066667,-56.803993,0.070542,0.588737,0.322547,-56.683685,0.071421,0.588325,0.322815
1.1133333,-56.784904,0.070688,0.588648,0.322604,-56.664597,0.071571,0.588233,0.322874
1.1200000,-56.765800,0.070835,0.588560,0.322662,-56.645500,0.071720,0.588141,0.322933
1.1266667,-56.746685,0.070982,0.588470,0.322719,-56.626392,0.071870,0.588048,0.322993
1.1333333,-56.727554,0.071129,0.588381,0.322777,-56.607273,0.072021,0.587955,0.323053
1.1400000,-56.708408,0.071277,0.588290,0.322836,-56.588142,0.072172,0.587861,0.323114
1.1466667,-56.689247,0.071424,0.588200,0.322894,-56.569004,0.072323,0.587767,0.323175
1.1533333,-56.670071,0.071573,0.588108,0.322953,-56.549854,0.072474,0.587672,0.323236
1.1600000,-56.650879,0.071721,0.588016,0.323013,-56.530689,0.072626,0.587576,0.323297
1.1666667,-56.631672,0.071870,0.587924,0.323072,-56.511513,0.072778,0.587480,0.323359
1.1733333,-56.612450,0.072020,0.587831,0.323132,-56.492325,0.072930,0.587384,0.323421
1.1800000,-56.593212,0.072170,0.587737,0.323192,-56.473125,0.073083,0.587287,0.323483
1.1866667,-56.573956,0.072320,0.587643,0.323253,-56.453911,0.073235,0.587189,0.323546
1.1933333,-56.554684,0.072470,0.587549,0.323314,-56.434681,0.073389,0.587091,0.323609
1.2000000,-56.535393,0.072621,0.587454,0.323375,-56.415440,0.073542,0.586993,0.323673
1.2066667,-56.516087,0.072772,0.587358,0.323437,-56.396183,0.073696,0.586893,0.323736
1.2133333,-56.496761,0.072923,0.587262,0.323499,-56.376911,0.073850,0.586794,0.323800
1.2200000,-56.477417,0.073075,0.587165,0.323561,-56.357624,0.074005,0.586693,0.323865
1.2266667,-56.458054,0.073227,0.587068,0.323623,-56.338322,0.074160,0.586593,0.323929
1.2333333,-56.438675,0.073380,0.586970,0.323686,-56.319004,0.074315,0.586491,0.323994
1.2400000,-56.419273,0.073533,0.586871,0.323749,-56.299671,0.074471,0.586389,0.324060
1.2466667,-56.399853,0.073686,0.586772,0.323813,-56.280319,0.074626,0.586287,0.324125
1.2533333,-56.380413,0.073840,0.586673,0.323877,-56.260952,0.074783,0.586184,0.324191
1.2600000,-56.360954,0.073994,0.586573,0.323941,-56.241566,0.074939,0.586080,0.324258
1.2666667,-56.341476,0.074148,0.586472,0.324006,-56.222160,0.075096,0.585976,0.324324
1.2733333,-56.321976,0.074303,0.586371,0.324070,-56.202740,0.075254,0.585872,0.324391
1.2800000,-56.302456,0.074459,0.586269,0.324136,-56.183300,0.075411,0.585767,0.324458
1.2866667,-56.282913,0.074614,0.586167,0.324201,-56.163841,0.075569,0.585661,0.324526
1.2933333,-56.263348,0.074770,0.586064,0.324267,-56.144360,0.075727,0.585555,0.324594
1.3000000,-56.243759,0.074927,0.585961,0.324333,-56.124859,0.075886,0.585448,0.324662
1.3066667,-56.224152,0.075083,0.585857,0.324400,-56.105339,0.076045,0.585341,0.324731
1.3133333,-56.204521,0.075240,0.585753,0.324466,-56.085796,0.076205,0.585233,0.324800
1.3200000,-56.184864,0.075398,0.585648,0.324534,-56.066235,0.076365,0.585124,0.324869
1.3266667,-56.165184,0.075556,0.585542,0.324601,-56.046650,0.076525,0.585015,0.324938
1.3333333,-56.145481,0.075714,0.585436,0.324669,-56.027042,0.076685,0.584906,0.325008
1.3400000,-56.125755,0.075873,0.585330,0.324737,-56.007412,0.076846,0.584796,0.325079
1.3466667,-56.106003,0.076032,0.585222,0.324805,-55.987759,0.077008,0.584685,0.325149
1.3533333,-56.086224,0.076192,0.585115,0.324874,-55.968082,0.077169,0.584574,0.325220
1.3600000,-56.066422,0.076352,0.585006,0.324943,-55.948383,0.077331,0.584462,0.325291
1.3666667,-56.046593,0.076512,0.584897,0.325013,-55.928658,0.077494,0.584350,0.325363
1.3733333,-56.026737,0.076673,0.584788,0.325083,-55.908909,0.077657,0.584237,0.325435
1.3800000,-56.006855,0.076835,0.584678,0.325153,-55.889133,0.077820,0.584123,0.325507
1.3866667,-55.986946,0.076996,0.584567,0.325223,-55.869331,0.077984,0.584009,0.325579
1.3933333,-55.967010,0.077158,0.584456,0.325294,-55.849503,0.078148,0.583895,0.325652
1.4000000,-55.947044,0.077321,0.584344,0.325365,-55.829647,0.078312,0.583780,0.325725
1.4066667,-55.927052,0.077484,0.584232,0.325437,-55.809765,0.078477,0.583664,0.325799
1.4133333,-55.907028,0.077647,0.584119,0.325508,-55.789856,0.078643,0.583548,0.325873
1.4200000,-55.886978,0.077811,0.584006,0.325580,-55.769917,0.078808,0.583431,0.325947
1.4266667,-55.866898,0.077976,0.583892,0.325653,-55.749950,0.078975,0.583313,0.326021
1.4333333,-55.846786,0.078141,0.583777,0.325726,-55.729954,0.079141,0.583195,0.326096
1.4400000,-55.826645,0.078306,0.583662,0.325799,-55.709927,0.079308,0.583077,0.326171
1.4466667,-55.806473,0.078472,0.583547,0.325872,-55.689869,0.079476,0.582958,0.326247
1.4533333,-55.786270,0.078638,0.583430,0.325946,-55.669781,0.079644,0.582838,0.326322
1.4600000,-55.766037,0.078804,0.583313,0.326020,-55.649662,0.079812,0.582718,0.326399
1.4666667,-55.745770,0.078971,0.583196,0.326095,-55.629513,0.079981,0.582597,0.326475
1.4733333,-55.725468,0.079139,0.583078,0.326170,-55.609329,0.080150,0.582476,0.326552
1.4800000,-55.705135,0.079307,0.582959,0.326245,-55.589111,0.080320,0.582354,0.326629
1.4866667,-55.684769,0.079476,0.582840,0.326320,-55.568863,0.080490,0.582231,0.326707
1.4933333,-55.664368,0.079645,0.582721,0.326396,-55.548580,0.080661,0.582108,0.326784
1.5000000,-55.643932,0.079814,0.582600,0.326472,-55.528259,0.080832,0.581984,0.326863
1.5066667,-55.623463,0.079984,0.582479,0.326549,-55.507904,0.081004,0.581860,0.326941
1.5133333,-55.602955,0.080155,0.582358,0.326626,-55.487514,0.081176,0.581735,0.327020
1.5200000,-55.582413,0.080326,0.582236,0.326703,-55.467087,0.081348,0.581610,0.327099
1.5266667,-55.561832,0.080497,0.582113,0.326780,-55.446621,0.081521,0.581484,0.327179
1.5333333,-55.541214,0.080669,0.581990,0.326858,-55.426117,0.081695,0.581357,0.327259
1.5400000,-55.520561,0.080842,0.581866,0.326937,-55.405575,0.081869,0.581230,0.327339
1.5466667,-55.499870,0.081015,0.581741,0.327015,-55.384995,0.082044,0.581102,0.327419
1.5533333,-55.479137,0.081189,0.581616,0.327094,-55.364376,0.082219,0.580974,0.327500
1.5600000,-55.458366,0.081363,0.581491,0.327173,-55.343716,0.082394,0.580845,0.327581
1.5666667,-55.437557,0.081537,0.581365,0.327253,-55.323013,0.082571,0.580715,0.327663
1.5733333,-55.416706,0.081712,0.581238,0.327333,-55.302273,0.082747,0.580585,0.327745
1.5800000,-55.395813,0.081888,0.581110,0.327413,-55.281490,0.082924,0.580454,0.327827
1.5866667,-55.374882,0.082064,0.580982,0.327494,-55.260662,0.083102,0.580323,0.327910
1.5933333,-55.353909,0.082241,0.580854,0.327575,-55.239792,0.083280,0.580191,0.327993
1.6000000,-55.332890,0.082419,0.580724,0.327656,-55.218876,0.083459,0.580058,0.328076
1.6066667,-55.311829,0.082597,0.580595,0.327738,-55.197914,0.083638,0.579925,0.328160
1.6133333,-55.290726,0.082775,0.580464,0.327820,-55.176910,0.083818,0.579791,0.328244
1.6200000,-55.269577,0.082954,0.580333,0.327902,-55.155857,0.083999,0.579657,0.328328
1.6266667,-55.248383,0.083134,0.580201,0.327985,-55.134758,0.084180,0.579522,0.328413
1.6333333,-55.227142,0.083314,0.580069,0.328068,-55.113613,0.084361,0.579386,0.328498
1.6400000,-55.205856,0.083495,0.579936,0.328152,-55.092419,0.084544,0.579250,0.328583
1.6466667,-55.184525,0.083676,0.579803,0.328236,-55.071175,0.084726,0.579113,0.328669
1.6533333,-55.163143,0.083858,0.579669,0.328320,-55.049881,0.084910,0.578976,0.328755
1.6600000,-55.141716,0.084041,0.579534,0.328404,-55.028538,0.085094,0.578838,0.328841
1.6666667,-55.120239,0.084224,0.579398,0.328489,-55.007141,0.085278,0.578699,0.328928
1.6733333,-55.098713,0.084408,0.579262,0.328575,-54.985691,0.085464,0.578560,0.329015
1.6800000,-55.077137,0.084592,0.579126,0.328660,-54.964188,0.085649,0.578420,0.329103
1.6866667,-55.055508,0.084777,0.578989,0.328746,-54.942631,0.085836,0.578279,0.329191
1.6933333,-55.033829,0.084963,0.578851,0.328833,-54.921021,0.086023,0.578138,0.329279
1.7000000,-55.012096,0.085149,0.578712,0.328919,-54.899353,0.086211,0.577996,0.329368
1.7066667,-54.990311,0.085336,0.578573,0.329006,-54.877632,0.086399,0.577854,0.329457
1.7133333,-54.968472,0.085524,0.578433,0.329094,-54.855854,0.086588,0.577711,0.329546
1.7200000,-54.946579,0.085712,0.578293,0.329181,-54.834019,0.086778,0.577567,0.329636
1.7266667,-54.924633,0.085901,0.578152,0.329270,-54.812122,0.086968,0.577423,0.329726
1.7333333,-54.902630,0.086091,0.578010,0.329358,-54.790165,0.087159,0.577278,0.329816
1.7400000,-54.880569,0.086281,0.577868,0.329447,-54.768150,0.087351,0.577132,0.329907
1.7466667,-54.858452,0.086472,0.577725,0.329536,-54.746071,0.087543,0.576986,0.329998
1.7533333,-54.836277,0.086664,0.577581,0.329626,-54.723930,0.087736,0.576839,0.330089
1.7600000,-54.814045,0.086856,0.577437,0.329716,-54.701729,0.087930,0.576692,0.330181
1.7666667,-54.791752,0.087049,0.577292,0.329806,-54.679462,0.088124,0.576543,0.330274
1.7733333,-54.769398,0.087243,0.577146,0.329897,-54.657131,0.088320,0.576394,0.330366
1.7800000,-54.746983,0.087437,0.577000,0.329988,-54.634731,0.088515,0.576245,0.330459
1.7866667,-54.724506,0.087632,0.576853,0.330080,-54.612267,0.088712,0.576095,0.330553
1.7933333,-54.701965,0.087828,0.576706,0.330172,-54.589733,0.088910,0.575944,0.330646
1.8000000,-54.679363,0.088025,0.576558,0.330264,-54.567131,0.089108,0.575792,0.330740
1.8066667,-54.656696,0.088222,0.576409,0.330357,-54.544456,0.089307,0.575640,0.330835
1.8133333,-54.633965,0.088421,0.576259,0.330450,-54.521713,0.089506,0.575487,0.330930
1.8200000,-54.611164,0.088620,0.576109,0.330543,-54.498898,0.089707,0.575334,0.331025
1.8266667,-54.588299,0.088819,0.575958,0.330637,-54.476006,0.089908,0.575180,0.331121
1.8333333,-54.565365,0.089020,0.575806,0.330731,-54.453041,0.090110,0.575025,0.331217
1.8400000,-54.542362,0.089221,0.575654,0.330825,-54.430000,0.090313,0.574869,0.331313
1.8466667,-54.519287,0.089423,0.575501,0.330920,-54.406883,0.090517,0.574713,0.331410
1.8533333,-54.496143,0.089626,0.575348,0.331016,-54.383690,0.090721,0.574556,0.331507
1.8600000,-54.472927,0.089829,0.575193,0.331111,-54.360416,0.090926,0.574398,0.331605
1.8666667,-54.449638,0.090034,0.575038,0.331207,-54.337063,0.091132,0.574240,0.331703
1.8733333,-54.426273,0.090239,0.574883,0.331304,-54.313629,0.091339,0.574081,0.331801
1.8800000,-54.402836,0.090445,0.574726,0.331401,-54.290112,0.091547,0.573921,0.331900
1.8866667,-54.379322,0.090652,0.574569,0.331498,-54.266514,0.091756,0.573761,0.331999
1.8933333,-54.355732,0.090860,0.574411,0.331596,-54.242828,0.091966,0.573600,0.332098
1.9000000,-54.332062,0.091069,0.574253,0.331694,-54.219059,0.092176,0.573438,0.332198
1.9066667,-54.308315,0.091278,0.574094,0.331792,-54.195202,0.092388,0.573275,0.332299
1.9133333,-54.284489,0.091489,0.573934,0.331891,-54.171257,0.092600,0.573112,0.332399
1.9200000,-54.260578,0.091700,0.573773,0.331990,-54.147221,0.092813,0.572948,0.332501
1.9266667,-54.236588,0.091912,0.573612,0.332090,-54.123093,0.093027,0.572784,0.332602
